,Year,Title,Artist Name,Artist ID
7456,0,"b""He'll Have To Go""",b'Frank Ifield',b'ARTHWIZ1187FB4258D'
7457,0,b'Gitana',b'Gloria Lasso',b'ARHXWB01187B9A205C'
7458,0,b'Baby Is Blue',b'Chris Jagger',b'AR8VUUR1187B9A518B'
7459,1991,b'Breaking Down The Walls Of Heartache',b'Dexys Midnight Runners',b'AR8CT8U1187FB4D803'
7460,2000,b'Voodoo Punnany (Album Version)',b'Joe Rogan',b'ARKQN8X1187B99221C'
7461,0,b'In The Valley Of The Moon',b'Jimmy Wakely',b'ARQGYP71187FB44566'
7462,0,b'Military Man',b'Willie Barcena',b'ARJ6WGW1187B9913EB'
7463,1971,b'What Should Be Done',b'Uriah Heep',b'AR87K371187FB5AA8E'
7464,1973,b'Sister Sue',b'Commander Cody & His Lost Planet Airmen',b'ARYV1OT1187B9B4C8E'
7465,2002,b'Unsaveable (Album Version)',b'Faith Hill',b'ARVNGA71187FB3C107'
7466,1981,b'Mathilda',b'The Fabulous Thunderbirds',b'ARBFDJW1187B9AD27A'
7467,0,b'I Am A Pilgrim',b'Michael Bloomfield',b'ARFONSP11F50C4D175'
7468,0,b'Ine Mono Ekloges',b'Imiskoubria',b'AR4CL6I11C8A4158B4'
7469,0,"b""DJ's & MC's""",b'Rodney O_ Joe Cooley',b'ARDQO721187FB3C6D9'
7470,2005,b'Let Men Burn Stars',b'M83',b'ARB6OGR1187FB4D43D'
7471,0,b'Das Guru',b'Jazzy B',b'AR1NRA91187FB404C3'
7472,2005,b'All In',b'Joe McBride',b'ARY1K701187B9A43A9'
7473,0,b'Te Necesito',b'David Summers',b'ARABTW91187FB3A73B'
7474,1992,b'Monopoly On Sorrow',b'Suicidal Tendencies',b'ARNDB1X1187B990AA0'
7475,2002,b'Twelve Ounce (Album Version)',b'Home Town Hero',b'ARWADDH1187B98FDBB'
7476,0,b'Communication',b'Mario Piu',b'AROQWIB11F4C83E5DC'
7477,0,b'Gia',b'Despina Vandi',b'ARNQAVF11F4C844C04'
7478,0,b'Mr. Marshall',b'Johnny Osbourne',b'ARJDMBO1187B9AD118'
7479,1998,b'Feel Like Blowing My Horn',b'Robert Lockwood_ Jr.',b'AR63RWN1187FB3E89A'
7480,2008,b'We Who Finish Last',b'Shai Hulud',b'AR8HQBB1187B99F7BB'
7481,1999,b'The First Cut Is The Deepest',b'Little Angels',b'ARVQV7Q1187FB59C5D'
7482,2003,b'Jones From Indiana',b'Daughters',b'ARMEYJD1187B9A4522'
7483,2000,b'Simon',b'Lifehouse',b'ARUTEVU1187B9ACAF9'
7484,0,b'LFO [Original by LFO]',b'Luke Vibert',b'ARIMJFK1187FB4ED3E'
7485,0,b'Innsmouth Jewelry',b'Misty Roses',b'ARM8EYV1187B9B144D'
7486,1975,b'Where Have All The Clowns Gone',b'Michael Stanley Band',b'ARI648V1187B9B5379'
7487,2007,b'La Pierrade',b'B\xc3\xa9nabar',b'AROGAPH1187B98CF9C'
7488,0,b'People with honour',b'Wilks',b'AR051KA1187B98B2FF'
7489,0,b'Your Heart Can Sing',b'Bruce BecVar',b'AR00LNI1187FB444A5'
7490,1994,"b""Don't Want To Know (1999 Digital Remaster)""",b'Bryan Ferry',b'ARIZODP1187B9AD272'
7491,2004,b'so long_ astoria',b'The Ataris',b'ARPKK761187FB4D53C'
7492,0,b'Famous Girl',b'Chris Brown',b'ARXOTQH1187FB57084'
7493,1991,b'The Greeting Song (Album Version)',b'Red Hot Chili Peppers',b'ARE8GLF1187FB52532'
7494,0,b'Love Theme From Night Of Dark Shadows (unused Version)',b'Dark Shadows',b'ARPNJUD122BCFCB9B4'
7495,0,b'Trinity Definitely (Album Version)',b'Don Davis',b'ARKF8XU1187B9A990A'
7496,0,b'Retarded Army',b'Rocky Whatule',b'ARKQADX1269FCD155B'
7497,0,b'Careless Whisper',b'Kenny G Featuring Brian McKnight',b'AR9AWNF1187B9AB0B4'
7498,2007,b'Suicide',b'Redman',b'ARXWAQQ1187B9AE954'
7499,0,b'To Your Door',b'Maria Forde',b'ARDOZIV11F4C83DD59'
7500,0,"b""Here's to the Lonely""",b'Dr. Elmo',b'AR45KNL1187B992E53'
7501,0,"b""You Gotta Be Movin'""",b'Corona',b'ARNVCZC1187B9934F5'
7502,0,"b""Lovin' Cup ( Remastered '97 Version )""",b'The Paul Butterfield Blues Band',b'ARHWVGW1187FB41479'
7503,1990,b'Give The People',b'EPMD',b'ARSQDUN1187B98D7D7'
7504,0,b'Planxty Morgan Magan/ The Morning Dew',b'The Irish Rovers',b'ARIT9Y51187FB364AE'
7505,0,b'Mamma pettenami',b'Chorus Line',b'AR0PUK71187B9AC3C0'
7506,0,b'Tall Cool One',b'The Sonics',b'ARLLRL61187B9B6698'
7507,1975,b'Call On Me',b'Bad Company',b'ARD8JVH1187FB4DA04'
7508,2003,b'Come Around (LP Version)',b'Sister Hazel',b'AREPD8D1187FB3F5BC'
7509,0,b'Black & White',b'Vanessa Daou',b'ARZFRQM1187B9A9772'
7510,2010,b'The Real Trick',b'Slackbaba',b'ARI28VJ1187FB4EAD7'
7511,2007,b'Red Umbrella (Album Version)',b'Faith Hill',b'ARVNGA71187FB3C107'
7512,0,b'Grim Prospects (Harsh Remix)',b'Schizoid',b'AR3WMW01187B9921F7'
7513,0,b'Surrender To Me',b'Lara Fabian',b'AREMOC71187B996C2F'
7514,1999,b'Yesterday',b'Brasilian Tropical Orchestra',b'AREYIHC1187B99CE0B'
7515,1995,b'Katherine',b'Steve Riley & The Mamou Playboys',b'ARMEUT11187B9BA155'
7516,2007,b'Walpurgisnacht',b'K.I.Z.',b'ARS6KFB1187FB59B12'
7517,0,b'The Snows',b'Pentangle',b'ARVKAWO11F50C47C9A'
7518,0,b'3',b'DJ X-Change',b'ARTHEAP122BCFCD0B2'
7519,2004,"b""Grits Ain't Groceries""",b'Rita Chiarelli',b'AR7LIU31187B98EF11'
7520,2002,b'Climate Control',b'Uphill Battle',b'AR0B6VD1187B99C293'
7521,1999,b'Love Letter',b'Gerald Veasley',b'ARVAE1F1187B994957'
7522,2004,b'Gotta Pay (Produced by Oddisee)',b'Wordsworth',b'ARJ66JQ1187B99D2FF'
7523,0,b'Notify The President Feat. Celestial Souljahz - Shabazz The Disciple & Freestyle',b'Massive T\xc3\xb6ne',b'ARGBG2T1187B9B1670'
7524,1982,b'Na\xc3\xa7\xc3\xa3o',b'Clara Nunes',b'AR0QL3J1187FB3748E'
7525,0,b'Seven Drunken Nights',b'Ronnie Drew',b'AR0QT3O1187FB56860'
7526,1987,b'Contagious',b'Y&T',b'ARGQANQ11F50C4769E'
7527,0,b'Straight Coats',b'Kokane',b'AROI2SN1187B98E9FD'
7528,0,b'Talk',b'Bert Kaempfert And His Orchestra',b'ARPPURC1187B990FB7'
7529,0,b'Ai Bu Hui Yi Zhi Deng Ni',b'Ken Chu',b'ARXNDB61187B9B2208'
7530,2005,b'Meathead (Album Version) (Non-PA)',b'Story Of The Year',b'ARF6ZTO1187FB3684F'
7531,0,b'Kandiyohi',b'The Honeydogs',b'ARSWORN1187B991A7B'
7532,1992,b'They Reminisce Over You (Single Version)',b'Pete Rock & C.L. Smooth',b'AR9OMFE1187FB3BB54'
7533,0,b'Der Kleine Idiot',b'Marco Rima',b'ARMP9P61187B9B04B3'
7534,0,b'Why',b'Bescenta',b'AR4L5ZC1187FB450A4'
7535,1998,b'19th Nervous Breakdown',b'Jason & The Scorchers',b'ARWIN9D1187B98E544'
7536,2006,b'Sexy Ladies',b'Justin Timberlake',b'ARWK5QH1187B9A9B7F'
7537,1975,b'Packed Up And Took My Mind',b'Little Milton',b'AR7AOEJ1187FB3D279'
7538,0,b'Metamorphosis',b'Sonny Simmons',b'ARDD9UN1187B98D3A7'
7539,0,b'Minuit sur terre',b'Alain-Fran\xc3\xa7ois',b'ARWNTXK11EBCD7BBFB'
7540,1994,b'Balon Combo',b'Mau Mau',b'ARQVLQJ1187B98F11F'
7541,0,b'Dreaming',b'Movado',b'ARNWCYY11F4C83DDBE'
7542,0,b'Betty Et Tommy (Instrumental)',b'Cali',b'ARZBYDY1187FB46DD7'
7543,1998,b'Why You Wanna Get Funky...',b'Del The Funky Homosapien',b'ARV4KO21187FB38008'
7544,0,b'Moonlight Boy',b'Jim Chappell',b'ARWGIOC1187FB4CBEF'
7545,0,b'Cold_ Cold Heart',b'Charlie Rich',b'AR0B1CH1187FB3A824'
7546,2010,"b""Nothin' On You [feat. Bruno Mars] (Album Version)""",b'B.o.B',b'ARKQQZA12086C116FC'
7547,2005,b'Two Note Swivel (Unfinished Outtake)',b'Talking Heads',b'ARROQSO1187B9AEB80'
7548,2002,b'You Are',b'Pearl Jam',b'ARFVYJI1187B9B8E13'
7549,1973,b'T\xc3\xb3cale Las Palmas',b'Peret',b'AR5OHUU1187FB55B10'
7550,1978,b'Stand Firm (2002 Digital Remaster)',b'Peter Tosh',b'ARW0Z9V1187B9A0699'
7551,2003,b'\xc3\x84i Jo',b'\xc3\x84I-TIEM',b'AR5MSL51187FB52E11'
7552,0,b'Fotia Sta Savvatovrada (Live)',b'Angela Dimitriou',b'AR4OHL91187B9B2EB9'
7553,0,b'We Say No',b'The Freedom',b'AR08YJF1187B9B2D59'
7554,0,b'Don Toribio',b'Varios Artistas de Rumba',b'AR5OHUU1187FB55B10'
7555,1991,b'Step Up',"b""Flamin' Groovies""",b'ARDK87R1187B98D51C'
7556,0,b'Wild Horse Road  (LP Version)',b'John Stewart',b'ARYVJYT1187FB484D7'
7557,0,b'Ohe Nene',b'Roy Brown',b'AR6KK741187B98C9E9'
7558,0,b'I Will (Patitu)',b'UKW',b'ARQAXT91187B99103A'
7559,2006,b'Ouragan',b'Oldelaf et Monsieur D',b'ARRPFCU1187FB5402E'
7560,0,b'Disco Medley (Live At Houston Astrodome)',b'Selena',b'AROF4LP1187FB41C51'
7561,1980,"b""I'll See You Sunday""",b'Twila Paris',b'ARUTS6Y1187FB5BDAB'
7562,2002,b'Come Home With Me',"b""Cam'Ron / Juelz Santana / Jimmy Jones""",b'ARMB95F1187B9B5B93'
7563,0,b'Preaching Blues (Up Jumped The Devil) (1978 Version)',b'John Hammond',b'AR5U94U1187FB5CDCF'
7564,2005,b'Bury Your Head (Acoustic)',b'Saosin',b'ARGO67V1187B9968D2'
7565,1999,b'Pianolude',b'Usher',b'ARPDVPJ1187B9ADBE9'
7566,1993,b'The Scarifice Ceremony',b'Max Steiner',b'ARJRF841187B9B7F9A'
7567,0,b'\xc3\x9altimo Desejo',b'Nana Caymmi',b'ARV6QHT1187FB5537A'
7568,1997,"b""You'll Never Know""",b'Mindy McCready',b'ARZL6CE1187FB3F264'
7569,0,b'Amor Bonito',b'Pablo Montero',b'ARXTM8U1187B99F200'
7570,0,"b""Punisher (Loefah's SE25 Remix)""",b'Pinch',b'AROJ4RQ1187FB50102'
7571,0,b'Let Me',b'Casual',b'ARD7TVE1187B99BFB1'
7572,0,b'Rudeboy Shuffling',b'Dwayne_ Gyptian',b'AR3TITY1187B99E790'
7573,0,b'Ten Cities Is Not A European Tour',b'Pagan Wanderer Lu',b'ARN4IYF1187FB49D76'
7574,0,"b""Le type d'en face""",b'Guillaume Ledent',b'ARLVCLM1269FB35C0B'
7575,2009,b'The Race',b'Bikini Machine',b'AR8H5LL1187B9AC8F0'
7576,2001,"b'sample processing failed (part one: ""why don\'t you fuckin\' remember anything ?"")'",b'Aphasia',b'ARA8X3M1187B9A13CA'
7577,0,b'Release',b'Perpetual Loop',b'ARWQ2Y71187FB504C0'
7578,1995,b'Un Cachito De Ti',b'Sergio Dalma',b'ARRJFJ31187B9961EF'
7579,2009,b'Blue Skies',b'Blue October',b'ARDQ62L1187FB56FF0'
7580,0,b'Samba De Una Nota So\xc2\xb4',b'Joa~o Gilberto',b'AR3THYK1187B999F1F'
7581,0,b'Who Killed Sparky?',b'Sasha',b'ARO41T51187FB397AB'
7582,0,b'Zion Chant (Album Version)',b'Freddie McGregor',b'ARX5XTP1187FB3D8CC'
7583,1982,b'Windpower',b'Thomas Dolby',b'ARMG34A1187FB548A8'
7584,2000,b'God You Are My God',b'Delirious',b'ARUHT3M1187FB44FB4'
7585,2008,b'God Unchanging',b'Jaime Jamgochian',b'ARI6NMB1187FB3FE1E'
7586,0,b'Cuerda viva',b'Varios',b'ARCDLDD11F33E000A4'
7587,0,b'Suan Shu',b'Candy Lo',b'AR126G61187B9B88A6'
7588,0,b'Avisame',b'Baby Rasta & Gringo',b'ARWWPKQ11F4C83D8E2'
7589,0,b'Marta (Rambling Rose Of The Woods)',b'Arthur Tracy',b'ARMBDNQ1187FB3F3EC'
7590,2008,b'Catcher In The Rye',"b""Guns N' Roses""",b'ARM7EDF1187B9B3FA1'
7591,1986,b'Sk8 Tough',b'UK Subs',b'ARDK6QW1187B9B8D85'
7592,2003,b'Tema De Adrian',b'2 Minutos',b'ARO0R521187B98A2D1'
7593,0,b'Bloodshed',b'Bruisers',b'ARHLYXD11F50C4B49E'
7594,0,b'Io non ti invidio',b'Fabri Fibra',b'AREUMQS1187FB3AC8F'
7595,1968,b'Reunion',b'Bobbie Gentry',b'ARQXAUH1187B9BA010'
7596,0,b'Love And Wealth',b'Charlie Louvin',b'ARUVPZF1187FB4880D'
7597,0,b'Runaround (Live Version)',b'Van Halen',b'ARNLO5S1187B9B80CC'
7598,0,b'Whirlpool (LP Version)',b'Ray Barretto',b'ARZCHLM1187FB495C3'
7599,2007,b'Tengo Un Amor',b'Toby Love featuring Rakim & Ken-Y',b'ARQEPTZ1187FB4CD36'
7600,0,b'Imperial March',b'The London Pops Orchestra',b'ARYKFVV1187FB3CA6B'
7601,0,b'The Island etc.',b'Pagan Wanderer Lu',b'ARN4IYF1187FB49D76'
7602,0,b'Temple Bells',b'Aeoliah',b'ARFEV5S1187B99F2EA'
7603,2006,b'Sunday',b'Bebo Norman',b'AR3USQW1187FB4A90D'
7604,0,b'15\xc2\xba Off Cool (Album Version)',b'Bill Engvall',b'ARHN74X1187B98D79F'
7605,1992,b'Ailleurs',"b""France D' Amour""",b'ARABS971187B9A8509'
7606,0,b'Bleeding Love',b'Sandi Thom',b'ARY80281187FB3E380'
7607,0,b'Cool Kid',b'Broadcast',b'ARFNJ4O1187B9A204B'
7608,2002,b'Epiphany',b'Bad Religion',b'AR46CAD1187FB4D84B'
7609,2005,b'My FoFo  (Album Version - Amended)',b'Fat Joe',b'AR2XI6G1187B9AE7DA'
7610,0,b'Prefiero Decir Adios',b'Gisselle',b'AR4O3MM1187FB3DF77'
7611,0,b'Anonymous Phone Call',b'Bobby Vee',b'ARBUHDB1187FB3E72C'
7612,1997,b'Looking Back',b'John Mayall & The Bluesbreakers',b'ARJ9DSA1187B990E00'
7613,1984,b'Banana Split Republic',b'False Prophets',b'ARYZFGE1187FB39A8C'
7614,0,b'Eden',b'Mystic Rhythms Band',b'AR8WHID1187FB549B1'
7615,2000,b'When I Was Drinking',b'Hem',b'ARC6UC81187B989062'
7616,1966,b'Think',b'The Rolling Stones',b'ARFCUN31187B9AD578'
7617,0,"b""A Pretty Gal's Love""",b'New Roanoke Jug Band',b'ARPEJMN11F4C84080E'
7618,0,b'Every Time I Look At You',b'Kiss',b'ARMI8BW1187FB57B2E'
7619,2000,b'Rave On (Live 1982)',b'Marshall Crenshaw',b'AR2MD2P1187FB5B328'
7620,0,b'Mohawk Hunt',b'Kaskaad',b'ARMATAK1264D13AC27'
7621,2000,b'La Mona Jacinta',b'Mar\xc3\xada Elena Walsh',b'ARFILWJ1187B9ADDBF'
7622,2009,"b""Don't Let Her Pull You Down""",b'New Found Glory',b'ARH9HS41187FB5BC6F'
7623,0,b'Zindegi',b'Chantal Chamandy',b'AR5S26K1187B9A3141'
7624,0,"b'Then He Said_ ""Sing'",b'Ivan Parker',b'AR9UT8H1187B9AF504'
7625,0,b'Overture (Genesis & Job)',b'Don Francisco',b'ARLQ5EV1187FB4491D'
7626,1978,b'Leaders Of Men',b'Joy Division',b'ARKZXSQ1187B9AC9F3'
7627,0,b'Le Precipice',b'Daara J',b'ARKZNO81187FB37FBA'
7628,1996,b'Ten Thousand Angels',b'Mindy McCready',b'ARZL6CE1187FB3F264'
7629,0,b'Monkey Faced Woman',b'Otis Spann',b'AR243ZT1187B9A98D2'
7630,0,b'Standing In The Darkness',b'Alias',b'ARHG53Q1187B9ACBFC'
7631,2008,"b""Baby_ I'm Your Man""",b'Kevin Max',b'ARRSIQ11187B98F216'
7632,1999,b'Class Clown/Good Old Days (Reprise)',b'Owsley',b'ARPGYM11187FB4B1E1'
7633,1995,"b""Gammer Gerten's Needle""",b'Deep Blue Something',b'AR97V5X1187FB4AE98'
7634,0,b'La Panadera',b'Pedro Laza Y Sus Pelayeros',b'AR6BYC41187B996DD0'
7635,1991,b'Leave My Kitten Alone',b'Little Willie John',b'ARD4LQ61187FB470F1'
7636,2000,b'Strange Way To Save The World',b'4Him',b'AR1DLF21187FB3CBF0'
7637,0,b'Caught - Special Way',b'Freedom',b'AR08YJF1187B9B2D59'
7638,0,"b""That's Not the Way Love's Supposed to Be""",b'Tora Tora',b'AR6C6VO1187FB4E267'
7639,0,b'Second Chance',b'The Sterns',b'ARW2Y3Q1187FB38020'
7640,2000,b'All About Our Love',b'Sade',b'AR7N7MI1187FB46935'
7641,1983,b'This Is Not A Love Song',b'Public Image Ltd',b'ARDG9Z71187B997023'
7642,0,b'Pack Your Bags (Remix by Ralphi Rosario)',b'Leana',b'ARJANQY1187B9A82F7'
7643,0,b'De Tha Kano Piso',b'Konstantinos Galanos',b'ARQSZLT124207825BA'
7644,2010,b'I Know A Place',b'Joe Bonamassa',b'ARSHZBZ1187B98A445'
7645,0,b'The Bells Of Rhymney',b'Roger McGuinn',b'ARQFPFK1187FB533E1'
7646,0,b'I Got My Discharge Papers',b'Big Joe Turner',b'ARWIMT21187B9B5AEC'
7647,0,b'You are the summer',b'Gloria',b'AR41ESB1187FB360B1'
7648,0,b'Je Marche Seul (Version Longue)',b'Jean-Jacques Goldman',b'AR7GOK91187FB455F5'
7649,0,b'Hootchie Cootchie Man',b'Rocky Hill',b'AR0VS771187B99564F'
7650,0,b'Mind On',b'Ashes to Ashes',b'AROLZEM1187B9A805E'
7651,2002,b'The Letter That Johnny Walker Read',b'Asleep At The Wheel',b'AR0CDSK1187FB52ED6'
7652,0,b'Dr Kaotica',b'Organ Donors',b'ARNLHY61187FB3A0C0'
7653,0,b'Long Way 2 Go [Friscia & Lamboy Club]',b'Cassie',b'AR93WAA1187FB42116'
7654,0,b'Just My Imagination',b'Cornell Campbell',b'AR5TQ1T1187FB59492'
7655,1981,b'Merry-Go-Round',b'M\xc3\xb6tley Cr\xc3\xbce',b'AREGV3K1187B9AF614'
7656,0,b'Sunshine Anchorman Medley',b'Jonathan Edwards / Will Ferrell',b'ARCQCYR1187B99367F'
7657,1974,"b""Lovin' You""",b'Minnie Riperton',b'ARR2BHS1187B9B8FA7'
7658,0,b'Young Riders',b'Hot Boys',b'ARHUIGM1187B9A5932'
7659,0,"b""I'm That Type Of Ni**a""",b'The Pharcyde',b'AR82DJK1187B991107'
7660,2008,b'A Dustland Fairytale',b'The Killers',b'ARVG4OK1187B9B6BD3'
7661,2001,b'Intro',b'Tha Liks',b'ARLLUSZ1187B98ACDC'
7662,0,b'Somebody Sweet',b'John D. Loudermilk',b'AR5ZJLK1187B9B3A8E'
7663,0,b'Die Romantic [Live]',b'Aiden',b'ARJ8PZJ1187B99314F'
7664,0,"b""Why can't we live together""",b'Sin Plomo',b'ARDNMNC11F4C842FDE'
7665,0,b'Daybreak',b'Winterlight',b'ARJEFGV1241B9C6F79'
7666,2003,b'Crayon Sharpener',b'themselves',b'ARNVM131187B990D2B'
7667,1985,b'Does It Float',b'Dinosaur Jr.',b'AR9YWMS1187FB43A34'
7668,2003,b'Give U My Heart',b'Toni Braxton Featuring Babyface',b'ARAEX7Y1187FB42D36'
7669,0,b'My Way (Alternate Studio Version)',b'The Sex Pistols',b'ARD3LXU1187B9ABFC5'
7670,0,b'Along Comes Mary',b'Cal Tjader',b'AR9ST641187B99B4DE'
7671,0,b'The Storm',b'Lloyd Spiegel',b'ARDDYFH11F4C83DD58'
7672,0,b'Sentimental Man',b'Winston Reedy',b'ARS1DCR1187B9A4A56'
7673,1989,"b""God Don't Never Change""",b'Blind Willie Johnson',b'ARDK0551187FB5AC48'
7674,0,b'Dark End Of The Street',b'Diamanda Galas',b'ARUUP4L1187B9B72EB'
7675,0,b'Zydeco In D-Minor',"b'Myrick ""Freeze"" Guillory'",b'ARAGMIV11F4C843F78'
7676,1998,b'The Wonderful World Of The Young',b'Danny Williams',b'AR9JLBU1187B9AAEC4'
7677,1998,b'The Hanged Man',b'Moonspell',b'AR4C6V01187FB3BAF4'
7678,1996,b'The Forgotten Lands',b'David Arkenstone',b'ARI4S0E1187B9B06C0'
7679,2006,b'One the road (to Damnation)',b'It Dies Today',b'ARJGQJD1187B997A00'
7680,0,b'Down In Dixie',b'Grandpa Jones',b'ARQ91R31187FB38A88'
7681,2006,b'Harboring An Apparition',b'Mouth Of The Architect',b'AR0ILWV1187FB47CAA'
7682,2005,b'Shattered Life',b'Seventh Day Slumber',b'ARYXOV81187B99831D'
7683,0,b'Munster Song (Best of 2009)',b'Mario Rosenstock',b'AROIHOI122988FEB8E'
7684,0,b'Spend the Night featuring Rock Money and Paul Law',b'Tech N9ne',b'ARGXIE31187FB55B48'
7685,0,b'Gutes M\xc3\xa4dchen',b'Hassan Annouri',b'ARYFHBH1257509D340'
7686,1995,b'In Your Dreams',b'Justo Almario',b'AR6KNZ01187B9A35D1'
7687,0,b'I Woke Up One Morning And I Could Hardly See',b'Sonny Terry / Brownie McGhee',b'AR6BHP31187FB365E1'
7688,1988,b'Patience',"b""Guns N' Roses""",b'ARM7EDF1187B9B3FA1'
7689,2007,b'Night Falls (The Weight Of It)',b'Strata',b'AR4IWYN1187FB47DF6'
7690,2009,b'Violet Heart Box',b'Willie Isz',b'ARWHVAC123E29C221D'
7691,0,b'The World Is Waiting For The Sunrise',b'Bob Crosby',b'ARGDLJR1187B98D048'
7692,0,b'Follow The Light',b'Dungeon Family',b'ARYZGN21187B98D5D6'
7693,0,"b""Maybe You'll Love Me Too""",b'Jazz Gillum',b'ARW4AGO1187FB4F107'
7694,0,b'Let it go Interlude',b'PMD',b'ARTHKHA1187FB3996A'
7695,0,"b""The Little Stack Of Barley / Cronin's Hornpipe""",b'S\xc3\xa9amus Ennis',b'ARMZ4SJ1187FB4657B'
7696,2006,b'It Hurts Me Too',b'Jeremy Spencer',b'AR695PK1187B996E35'
7697,0,b'Cocoric\xc3\xb3 (Abertura)',b'H\xc3\xa9lio Ziskind',b'AR1PQYO1187B98BEC9'
7698,0,b'The Star-Spangled Banner (1998 Digital Remaster)',b'Felix Slatkin/Concert Arts Symphonic Band',b'ARASWKT1187B9923B7'
7699,0,b'Sebastian',b'Daylight Torn',b'AR12P091187B99B50F'
7700,0,b'Vulture 4',b'DJ Slugo',b'ARCZ42S1187B98C0D7'
7701,0,b'Mort',b'Monique Morelli',b'ARJFDKM1269FB35F40'
7702,0,b'Lucindy',b'Curt Bois',b'ARPJMMD1187FB4BD47'
7703,2007,"b""Gabriel's Oboe (La Mision)""",b'Carlos Nu\xc3\xb1ez',b'ARCID1N1187FB51DA0'
7704,0,b'No Matter How She Done It',b'Tampa Red',b'AR576O51187B990C30'
7705,0,b'Rhapsody In Blue (2003 Digital Remaster)',b'Semprini',b'AR9FEO71187FB5981F'
7706,0,b'My Little Blue One',b'Cowboy Mouth',b'ARMYKRB1187B98CFF0'
7707,0,b'Break Em',b'Ultra X',b'ARFRR9R1187B98A987'
7708,0,b'Is This Legal',b'The Lord Henry',b'AROENEQ11F4C8451B1'
7709,0,b'Come On Home',b'Michael English',b'AR31BYO1187FB5336C'
7710,1964,b'Near You',b'Floyd Cramer',b'ARY8LJ11187FB4019B'
7711,0,b'Track BALLERINA GIRL',b'Antonio Koudele',b'ARBSAVH1241B9CA637'
7712,2005,b'Diamonds From Sierra Leone',b'Kanye West',b'ARRH63Y1187FB47783'
7713,0,b'The Drama (intro)',b'X-Ecutioners featuring Big Pun',b'ARXW2MN1187B9B8817'
7714,0,b'La Bambola',b'Los Iracundos',b'ARYN8YT1187FB38396'
7715,0,b'On The Edge Of Forever',b'Mannheim Steamroller',b'ARNLE621187B98ECB5'
7716,0,b'Brasil pandeiro',"b""Mart'n\xc3\xa1lia""",b'ARIYZFT1187FB5393E'
7717,0,b'Alone Together (Live Acoustic)',b'John Wesley',b'AR1Y2PT1187FB5B9CE'
7718,0,b'Soy Un Poco De Ti - Original',b'Yolandita Monge',b'ARDG9I21187FB35FF3'
7719,0,b'Rapaz De Bem',b'Sivuca',b'AR3N2H11187B98AFBA'
7720,1979,b'Crazy Circles',b'Bad Company',b'ARD8JVH1187FB4DA04'
7721,2001,b'Hard Hitters',b'Dilated Peoples Featuring Black Thought',b'AR0CANF1187B9AF35F'
7722,0,b'Fica ma mi',b'Nichols',b'ARKJ8Y91187B9B551E'
7723,0,b'Saca La Botella',b'Sonora Santanera',b'ARKRRTF1187B9984DA'
7724,1986,"b""Papa Don't Preach""",b'Madonna',b'ARBEOHF1187B9B044D'
7725,2009,b'Fortress',b'Tim Exile',b'AR8U8G41187B9A833B'
7726,1980,b'Start!',b'The Jam',b'ARJG2ID1187B9A767E'
7727,2004,b'The Meantime',b'Phantom Planet',b'ARP7ILI1187B9AE9F7'
7728,2001,b'Die Meisten',b'Samy Deluxe',b'ARB0WNP1187B9AC4AB'
7729,0,b'Two Elegiac Melodies Op. 34: 2. The Last Spring',b'Sir Neville Marriner',b'ARBH0MS1187FB36311'
7730,2006,b'Are You Happy (Album Version)',b'Drop Dead_ Gorgeous',b'ARW9LQ31187FB4336D'
7731,0,b'No Coward Soldier',b'The Jackson Southernaires',b'AREWQSE1187B9AEC6C'
7732,0,b'Akhan Nay Sharab',b'Pardesi',b'AR2PNSZ1187B9AF0A4'
7733,0,b'Thats life',b'Sane Band',b'ARPKMIM1187FB397DE'
7734,2000,b'11th Street',b'Open Hand',b'ARV2X851187FB41A78'
7735,0,"b""Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156""","b""Dennis O'Neill""",b'AROKPWU11F50C48F1B'
7736,0,b'Too Far From The Tree',b'Angela Lashley',b'ARJWDVS11F4C8456F1'
7737,0,b'It Takes A Village (To Raise A Nut) (Live)',b'Tim Wilson',b'ARDNS031187B9924F0'
7738,2004,b'The Climb/Paranoia',b'The Pharcyde',b'AR82DJK1187B991107'
7739,2003,b'Collide',b'Howie Day',b'ARXBOZ01187FB38261'
7740,2005,b'Need',b'Tyrone Wells',b'AR7MNIX1187B9A2A68'
7741,0,"b""Baby's Got A Habit""",b'Joe Lynn Turner',b'ARS6HDE1187B99CA29'
7742,0,b'Creep Live Version',b'Maximilian Hecker',b'ARS0W831187B9AF0B7'
7743,0,b'Dance Of Romance',b'Knack',b'ARVVLMQ11F4C8456E4'
7744,1993,b'Everyday',b'Phil Collins',b'AR9W3X91187FB3994C'
7745,2009,b'Stop!',b'Joe Bonamassa',b'ARSHZBZ1187B98A445'
7746,0,b'Nostalgia',b'Emilio Tuero',b'ARYAOUL12454A3789B'
7747,1995,b'Over The River',b'Bitty McLean',b'AR9RTS51187B996CC8'
7748,2008,b'Amour noir N 7',b'Mich\xc3\xa8le Bernard',b'ARKJKVO1187FB49D0A'
7749,0,b'Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson_ Jr. (Live)',b'Tim Wilson',b'ARDNS031187B9924F0'
7750,2005,b'Defend You (Album Version)',b'Silverstein',b'AR10USD1187B99F3F1'
